"Date","29 m","34 m","40 m"
1993-01-01,3.052,3.798,3.493
1993-01-02,3.322,3.689,3.377
1993-01-03,3.659,3.665,3.396
1993-01-04,3.845,3.711,3.448
1993-01-05,3.878,3.814,3.603
1993-01-06,3.648,3.982,3.796
1993-01-07,3.309,4.027,3.777
1993-01-08,2.868,3.805,3.474
1993-01-09,2.729,3.58,3.24
1993-01-10,2.841,3.474,3.193
1993-01-11,2.947,3.429,3.209
1993-01-12,3.09,3.416,3.23
1993-01-13,3.135,3.402,3.265
1993-01-14,3.08,3.372,3.339
1993-01-15,2.846,3.358,3.365
1993-01-16,2.521,3.317,3.263
1993-01-17,2.233,3.269,3.128
1993-01-18,1.97,3.172,3.03
1993-01-19,2.169,2.991,3.04
1993-01-20,2.496,2.886,3.111
1993-01-21,2.397,2.839,3.001
1993-01-22,2.079,2.765,2.618
1993-01-23,1.317,2.57,2.282
1993-01-24,0.661,2.21,1.718
1993-01-25,0.677,1.915,1.527
1993-01-26,1.6,1.847,1.632
1993-01-27,2.23,1.913,1.756
1993-01-28,1.995,2.084,1.918
1993-01-29,1.512,2.17,2.005
1993-01-30,1.012,2.024,1.737
1993-01-31,1.196,1.862,1.637
1993-02-01,1.125,1.704,1.562
1993-02-02,0.86,1.622,1.584
1993-02-03,0.512,1.632,1.588
1993-02-04,0.285,1.61,1.463
1993-02-05,0.426,1.622,1.316
1993-02-06,0.69,1.681,1.296
1993-02-07,0.804,1.746,1.316
1993-02-08,0.636,1.594,1.3
1993-02-09,0.59,1.477,1.263
1993-02-10,0.455,1.347,1.144
1993-02-11,0.155,1.073,0.974
1993-02-12,-0.103,0.779,0.816
1993-02-13,-0.651,0.382,0.393
1993-02-14,-0.853,-0.098,-0.212
1993-02-15,-0.798,-0.239,-0.373
1993-02-16,-0.669,-0.145,-0.307
1993-02-17,-0.702,-0.039,-0.224
1993-02-18,-0.518,0.031,-0.177
1993-02-19,-0.575,-0.056,-0.218
1993-02-20,-0.48,-0.057,-0.184
1993-02-21,-0.067,0.028,-0.07
1993-02-22,0.167,0.135,0.158
1993-02-23,0.007,0.343,0.536
1993-02-24,-0.242,0.487,0.549
1993-02-25,-0.36,0.505,0.362
1993-02-26,-0.294,0.374,0.2
1993-02-27,-0.126,0.388,0.187
1993-02-28,-0.113,0.508,0.33
1993-03-01,-0.321,0.588,0.549
1993-03-02,-0.351,0.615,0.568
1993-03-03,-0.103,0.622,0.514
1993-03-04,0.127,0.673,0.518
1993-03-05,0.12,0.671,0.516
1993-03-06,-0.311,0.446,0.445
1993-03-07,-0.628,0.247,0.298
1993-03-08,-0.391,0.268,0.275
1993-03-09,-0.163,0.301,0.266
1993-03-10,-0.223,0.207,0.163
1993-03-11,-0.364,0.186,0.153
1993-03-12,-0.458,0.223,0.229
1993-03-13,-0.236,0.328,0.349
1993-03-14,-0.415,0.281,0.326
1993-03-15,-0.62,0.245,0.233
1993-03-16,-0.531,0.17,0.119
1993-03-17,-0.547,-0.085,-0.048
1993-03-18,-0.594,-0.086,-0.052
1993-03-19,-0.553,-0.131,-0.192
1993-03-20,-0.65,-0.165,-0.233
1993-03-21,-0.633,-0.165,-0.281
1993-03-22,-0.546,-0.149,-0.297
1993-03-23,-0.354,-0.102,-0.273
1993-03-24,-0.173,-0.041,-0.226
1993-03-25,-0.186,0.043,-0.122
1993-03-26,-0.235,0.129,-0.03
1993-03-27,-0.254,0.2,-0.093
1993-03-28,-0.215,0.197,-0.176
1993-03-29,-0.149,0.182,-0.187
1993-03-30,-0.064,0.21,-0.106
1993-03-31,0.114,0.319,0.028
1993-04-01,0.349,0.516,0.089
1993-04-02,0.492,0.68,0.103
1993-04-03,0.555,0.785,0.136
1993-04-04,0.626,0.882,0.18
1993-04-05,0.713,0.976,0.232
1993-04-06,0.764,1.013,0.273
1993-04-07,0.783,1.007,0.33
1993-04-08,0.818,1.003,0.407
1993-04-09,0.88,1.009,0.504
1993-04-10,0.992,1.072,0.631
1993-04-11,1.146,1.219,0.804
1993-04-12,1.384,1.47,0.998
1993-04-13,1.574,1.795,1.149
1993-04-14,1.888,2.011,1.247
1993-04-15,2.119,2.123,1.212
1993-04-16,2.214,2.131,1.16
1993-04-17,2.2,2.072,1.148
1993-04-18,1.984,1.947,1.179
1993-04-19,1.891,1.85,1.261
1993-04-20,1.94,1.833,1.379
1993-04-21,2.012,1.855,1.51
1993-04-22,2.09,1.945,1.64
1993-04-23,2.255,2.089,1.765
1993-04-24,2.42,2.216,1.847
1993-04-25,2.493,2.3,1.899
1993-04-26,2.559,2.38,1.968
1993-04-27,2.616,2.428,2.048
1993-04-28,2.742,2.559,2.208
1993-04-29,3.044,2.867,2.372
1993-04-30,3.341,3.134,2.441
1993-05-01,3.506,3.33,2.432
1993-05-02,3.528,3.413,2.315
1993-05-03,3.6,3.448,2.231
1993-05-04,3.582,3.388,2.187
1993-05-05,3.438,3.254,2.126
1993-05-06,3.235,2.997,2.085
1993-05-07,3.117,2.741,2.074
1993-05-08,3.224,2.763,2.116
1993-05-09,3.337,2.828,2.183
1993-05-10,3.448,2.942,2.271
1993-05-11,3.561,3.078,2.342
1993-05-12,3.629,3.193,2.355
1993-05-13,3.729,3.304,2.392
1993-05-14,3.755,3.366,2.397
1993-05-15,3.751,3.399,2.365
1993-05-16,3.75,3.349,2.331
1993-05-17,3.667,3.174,2.29
1993-05-18,3.583,2.987,2.266
1993-05-19,3.546,2.895,2.262
1993-05-20,3.582,2.931,2.296
1993-05-21,3.684,3.061,2.383
1993-05-22,3.744,3.209,2.457
1993-05-23,3.786,3.343,2.493
1993-05-24,3.827,3.442,2.497
1993-05-25,3.81,3.46,2.46
1993-05-26,3.766,3.35,2.432
1993-05-27,3.737,3.274,2.431
1993-05-28,3.706,3.229,2.439
1993-05-29,3.744,3.245,2.463
1993-05-30,3.81,3.289,2.516
1993-05-31,3.939,3.43,2.597
1993-06-01,4.141,3.679,2.678
1993-06-02,4.157,3.841,2.674
1993-06-03,3.965,3.59,2.591
1993-06-04,3.918,3.364,2.576
1993-06-05,4.103,3.405,2.686
1993-06-06,4.445,3.709,2.975
1993-06-07,4.767,4.19,3.298
1993-06-08,4.857,4.544,3.31
1993-06-09,4.811,4.548,3.114
1993-06-10,4.819,4.377,2.997
1993-06-11,4.917,4.351,3.005
1993-06-12,5.046,4.518,3.054
1993-06-13,5.096,4.689,3.003
1993-06-14,4.97,4.591,2.849
1993-06-15,4.825,4.277,2.731
1993-06-16,4.814,4.057,2.698
1993-06-17,4.875,4.059,2.772
1993-06-18,5.044,4.304,2.971
1993-06-19,5.225,4.593,3.185
1993-06-20,5.384,4.867,3.315
1993-06-21,5.531,5.075,3.341
1993-06-22,5.499,5.08,3.252
1993-06-23,5.424,4.93,3.17
1993-06-24,5.462,4.985,3.153
1993-06-25,5.593,5.114,3.111
1993-06-26,5.505,4.932,3.026
1993-06-27,5.238,4.515,2.953
1993-06-28,5.229,4.323,2.999
1993-06-29,5.483,4.489,3.166
1993-06-30,5.831,4.878,3.396
1993-07-01,6.162,5.301,3.51
1993-07-02,6.363,5.644,3.432
1993-07-03,6.397,5.731,3.27
1993-07-04,6.342,5.552,3.12
1993-07-05,6.194,5.354,2.96
1993-07-06,6.2,5.277,2.802
1993-07-07,6.008,5.016,2.709
1993-07-08,5.953,4.859,2.851
1993-07-09,6.027,4.844,3.081
1993-07-10,6.112,4.965,3.321
1993-07-11,6.23,5.121,3.566
1993-07-12,6.279,5.267,3.806
1993-07-13,6.461,5.473,4.059
1993-07-14,6.614,5.655,4.277
1993-07-15,6.557,5.715,4.33
1993-07-16,6.473,5.684,4.343
1993-07-17,6.398,5.676,4.351
1993-07-18,6.408,5.767,4.368
1993-07-19,6.424,5.834,4.379
1993-07-20,6.251,5.729,4.366
1993-07-21,6.079,5.526,4.362
1993-07-22,6.068,5.438,4.365
1993-07-23,6.185,5.519,4.374
1993-07-24,6.342,5.67,4.409
1993-07-25,6.471,5.863,4.456
1993-07-26,6.609,6.1,4.483
1993-07-27,6.587,6.164,4.424
1993-07-28,6.501,5.929,4.354
1993-07-29,6.527,5.737,4.331
1993-07-30,6.786,5.857,4.371
1993-07-31,7.106,6.164,4.446
1993-08-01,7.212,6.427,4.489
1993-08-02,7.391,6.673,4.531
1993-08-03,7.359,6.687,4.505
1993-08-04,7.231,6.418,4.512
1993-08-05,7.437,6.552,4.649
1993-08-06,7.702,6.834,4.781
1993-08-07,7.962,7.023,4.885
1993-08-08,8.31,7.326,4.994
1993-08-09,8.482,7.56,4.965
1993-08-10,8.504,7.5,4.905
1993-08-11,8.63,7.527,4.896
1993-08-12,8.801,7.713,4.894
1993-08-13,8.817,7.774,4.847
1993-08-14,8.732,7.719,4.807
1993-08-15,8.481,7.572,4.762
1993-08-16,8.227,7.323,4.749
1993-08-17,8.203,7.168,4.787
1993-08-18,8.317,7.128,4.859
1993-08-19,8.404,7.201,4.939
1993-08-20,8.485,7.335,5.026
1993-08-21,8.361,7.363,5.072
1993-08-22,8.252,7.367,5.118
1993-08-23,8.316,7.429,5.176
1993-08-24,8.151,7.374,5.222
1993-08-25,7.997,7.279,5.314
1993-08-26,7.778,7.126,5.428
1993-08-27,7.787,7.143,5.546
1993-08-28,8.154,7.32,5.747
1993-08-29,8.257,7.566,5.884
1993-08-30,8.318,7.741,5.985
1993-08-31,8.741,7.973,6.181
1993-09-01,9.087,8.276,6.306
1993-09-02,9.202,8.483,6.327
1993-09-03,9.597,8.759,6.469
1993-09-04,9.656,8.906,6.382
1993-09-05,9.608,8.696,6.273
1993-09-06,9.903,8.733,6.404
1993-09-07,10.246,9.205,6.536
1993-09-08,10.341,9.531,6.469
1993-09-09,10.369,9.545,6.416
1993-09-10,10.365,9.454,6.368
1993-09-11,10.273,8.99,6.289
1993-09-12,9.88,8.373,6.177
1993-09-13,9.81,8.135,6.21
1993-09-14,10.097,8.357,6.661
1993-09-15,10.555,8.856,7.518
1993-09-16,11.022,9.44,8.562
1993-09-17,11.772,10.664,10.007
1993-09-18,12.688,11.963,10.662
1993-09-19,12.957,12.69,9.701
1993-09-20,12.212,12.735,7.787
1993-09-21,11.365,11.675,6.811
1993-09-22,11.033,10.491,6.476
1993-09-23,11.205,10.303,6.751
1993-09-24,11.545,10.501,7.02
1993-09-25,11.317,10.41,6.822
1993-09-26,11.031,10.075,6.717
1993-09-27,11.173,9.998,6.906
1993-09-28,11.557,10.067,7.127
1993-09-29,11.477,9.922,7.207
1993-09-30,11.768,10.21,7.953
1993-10-01,12.353,10.999,9.187
1993-10-02,12.732,11.874,9.406
1993-10-03,13.054,12.243,9.045
1993-10-04,13.104,12.294,8.759
1993-10-05,12.857,11.89,8.302
1993-10-06,12.707,11.725,8.294
1993-10-07,12.452,11.668,8.261
1993-10-08,12.415,11.383,8.238
1993-10-09,12.592,11.663,8.871
1993-10-10,12.712,12.073,9.283
1993-10-11,12.028,12.099,8.554
1993-10-12,11.779,11.917,8.145
1993-10-13,11.819,11.67,8.421
1993-10-14,11.381,11.372,8.136
1993-10-15,11.187,11.166,7.919
1993-10-16,11.199,10.971,8.017
1993-10-17,11.234,10.944,8.209
1993-10-18,11.294,10.979,8.318
1993-10-19,11.158,10.93,8.22
1993-10-20,10.936,10.882,8.132
1993-10-21,10.971,10.808,8.315
1993-10-22,11.053,10.745,8.458
1993-10-23,10.848,10.608,8.253
1993-10-24,10.506,10.468,8.217
1993-10-25,10.512,10.327,8.371
1993-10-26,10.606,10.39,8.843
1993-10-27,10.76,10.536,9.404
1993-10-28,10.903,10.68,9.833
1993-10-29,10.729,10.812,9.439
1993-10-30,10.615,10.806,9.115
1993-10-31,10.67,10.72,9.226
1993-11-01,10.724,10.722,9.583
1993-11-02,10.626,10.739,9.712
1993-11-03,10.492,10.693,9.597
1993-11-04,10.484,10.598,9.535
1993-11-05,10.511,10.501,9.523
1993-11-06,10.514,10.444,9.575
1993-11-07,10.527,10.459,9.668
1993-11-08,10.509,10.502,9.779
1993-11-09,10.495,10.542,9.846
1993-11-10,10.504,10.57,9.924
1993-11-11,10.472,10.574,10.05
1993-11-12,10.327,10.543,10.089
1993-11-13,10.128,10.516,9.978
1993-11-14,10.14,10.404,9.928
1993-11-15,10.09,10.389,9.916
1993-11-16,10.043,10.344,9.967
1993-11-17,10.002,10.286,9.97
1993-11-18,9.953,10.243,9.923
1993-11-19,10.007,10.181,9.887
1993-11-20,9.739,10.007,9.895
1993-11-21,9.307,9.92,9.861
1993-11-22,9.36,9.74,9.758
1993-11-23,9.433,9.64,9.732
1993-11-24,9.499,9.626,9.756
1993-11-25,8.985,9.417,9.703
1993-11-26,8.415,9.186,9.673
1993-11-27,8.51,8.858,9.649
1993-11-28,8.641,8.595,9.595
1993-11-29,8.277,8.866,9.632
1993-11-30,7.924,8.882,9.608
1993-12-01,7.743,8.553,9.484
1993-12-02,7.634,8.294,9.358
1993-12-03,7.615,8.257,9.325
1993-12-04,7.631,8.127,9.301
1993-12-05,7.609,7.919,9.182
1993-12-06,7.552,7.81,9.009
1993-12-07,7.559,7.644,8.876
1993-12-08,7.652,7.586,9.002
1993-12-09,7.686,7.53,9.079
1993-12-10,7.676,7.49,9.062
1993-12-11,7.559,7.445,9.031
1993-12-12,7.107,7.206,8.774
1993-12-13,6.952,6.895,8.492
1993-12-14,6.798,6.61,8.313
1993-12-15,6.982,6.477,8.396
1993-12-16,7.001,6.438,8.533
1993-12-17,6.684,6.416,8.08
1993-12-18,6.702,6.565,8.578
1993-12-19,6.876,6.789,8.778
1993-12-20,7.027,7.084,8.81
1993-12-21,7.186,7.387,8.84
1993-12-22,6.971,7.442,8.718
1993-12-23,6.68,7.733,8.745
1993-12-24,7.043,7.668,8.645
1993-12-25,7.262,7.527,8.456
1993-12-26,7.022,7.363,8.153
1993-12-27,6.406,7.04,8.223
1993-12-28,6.79,7.003,8.422
1993-12-29,6.886,6.578,8.361
1993-12-30,7.149,6.058,8.256
1993-12-31,5.907,6.098,8.196
1994-01-01,5.952,4.922,8.001
1994-01-02,6.001,4.738,7.83
1994-01-03,5.619,4.83,7.309
1994-01-04,5.199,4.675,6.618
1994-01-05,4.722,4.612,5.824
1994-01-06,4.272,4.352,5.956
1994-01-07,4.386,4.073,5.349
1994-01-08,4.292,4.239,4.409
1994-01-09,4.101,4.185,4.415
1994-01-10,3.866,4.067,4.12
1994-01-11,3.734,4.029,4.055
1994-01-12,3.712,4.067,4.026
1994-01-13,3.697,4.1,3.999
1994-01-14,3.621,4.061,3.927
1994-01-15,3.448,3.955,3.844
1994-01-16,3.233,3.572,3.643
1994-01-17,2.849,3.181,3.207
1994-01-18,2.85,3.183,3.113
1994-01-19,2.541,3.246,3.004
1994-01-20,2.196,3.019,2.807
1994-01-21,1.998,2.795,2.627
1994-01-22,1.841,2.636,2.465
1994-01-23,1.631,2.442,2.263
1994-01-24,1.537,2.281,2.118
1994-01-25,1.497,2.216,2.027
1994-01-26,1.3,2.011,1.857
1994-01-27,0.817,1.629,1.603
1994-01-28,0.623,1.491,1.505
1994-01-29,0.7,1.613,1.45
1994-01-30,0.646,1.776,1.421
1994-01-31,0.404,1.527,1.209
1994-02-01,0.325,1.217,1.053
1994-02-02,0.319,0.99,0.954
1994-02-03,0.341,0.932,0.886
1994-02-04,0.344,0.866,0.883
1994-02-05,0.214,0.851,0.872
1994-02-06,0.229,0.906,0.839
1994-02-07,0.139,0.854,0.802
1994-02-08,0.067,0.744,0.781
1994-02-09,0.024,0.624,0.677
1994-02-10,-0.025,0.561,0.582
1994-02-11,-0.382,0.363,0.589
1994-02-12,-0.387,0.3,0.553
1994-02-13,-0.439,0.271,0.49
1994-02-14,-0.543,0.15,0.349
1994-02-15,-0.458,0.116,0.438
1994-02-16,-0.406,0.072,0.623
1994-02-17,-0.439,0.047,0.673
1994-02-18,-0.371,0.162,0.802
1994-02-19,-0.149,0.338,1.037
1994-02-20,0.023,0.552,1.209
1994-02-21,0.163,0.848,1.321
1994-02-22,0.237,1,1.34
1994-02-23,0.286,1.047,1.317
1994-02-24,0.305,0.968,1.255
1994-02-25,0.074,0.782,1.095
1994-02-26,0.221,0.889,1.267
1994-02-27,0.322,1.059,1.494
1994-02-28,0.451,1.217,1.823
1994-03-01,0.731,1.537,2.197
1994-03-02,0.798,1.291,2.246
1994-03-03,0.935,1.084,2.071
1994-03-04,0.708,0.992,1.738
1994-03-05,0.354,0.973,1.464
1994-03-06,0.338,0.905,1.323
1994-03-07,0.319,0.787,1.163
1994-03-08,0.124,0.727,1.021
1994-03-09,0.049,0.808,1.023
1994-03-10,0.045,0.795,0.994
1994-03-11,-0.132,0.672,0.859
1994-03-12,-0.097,0.514,0.749
1994-03-13,-0.051,0.359,0.728
1994-03-14,-0.147,0.312,0.759
1994-03-15,-0.263,0.254,0.74
1994-03-16,-0.362,0.136,0.636
1994-03-17,-0.403,-0.008,0.549
1994-03-18,-0.349,-0.075,0.584
1994-03-19,-0.186,0.006,0.749
1994-03-20,-0.06,0.175,0.904
1994-03-21,0.019,0.29,0.983
1994-03-22,0.002,0.3,0.971
1994-03-23,-0.135,0.196,0.843
1994-03-24,-0.115,0.098,0.769
1994-03-25,0.002,0.062,0.831
1994-03-26,0.109,0.121,0.943
1994-03-27,0.259,0.265,1.12
1994-03-28,0.296,0.436,1.226
1994-03-29,0.293,0.548,1.248
1994-03-30,0.365,0.584,1.247
1994-03-31,0.629,0.752,1.33
1994-04-01,0.96,1.077,1.436
1994-04-02,1.042,1.182,1.465
1994-04-03,0.905,1.153,1.449
1994-04-04,0.847,1.222,1.513
1994-04-05,0.842,1.332,1.562
1994-04-06,0.947,1.414,1.547
1994-04-07,1.144,1.49,1.562
1994-04-08,1.561,1.605,1.62
1994-04-09,1.931,1.76,1.695
1994-04-10,2.085,1.883,1.784
1994-04-11,2.346,2.059,1.93
1994-04-12,2.613,2.244,2.069
1994-04-13,2.77,2.4,2.223
1994-04-14,2.821,2.631,2.466
1994-04-15,2.9,2.877,2.721
1994-04-16,2.971,3.064,2.906
1994-04-17,2.969,3.21,3.051
1994-04-18,3.049,3.317,3.113
1994-04-19,3.184,3.399,3.142
1994-04-20,3.312,3.469,3.172
1994-04-21,3.473,3.525,3.191
1994-04-22,3.615,3.558,3.199
1994-04-23,3.705,3.579,3.224
1994-04-24,3.791,3.587,3.254
1994-04-25,3.866,3.626,3.294
1994-04-26,3.971,3.719,3.378
1994-04-27,4.093,3.832,3.484
1994-04-28,4.13,3.889,3.5
1994-04-29,4.13,3.919,3.477
1994-04-30,4.167,3.933,3.478
1994-05-01,4.223,3.936,3.502
1994-05-02,4.284,3.969,3.552
1994-05-03,4.318,4.009,3.577
1994-05-04,4.33,4.037,3.566
1994-05-05,4.354,4.05,3.579
1994-05-06,4.436,4.108,3.671
1994-05-07,4.529,4.205,3.749
1994-05-08,4.531,4.289,3.717
1994-05-09,4.567,4.308,3.714
1994-05-10,4.549,4.281,3.711
1994-05-11,4.543,4.278,3.715
1994-05-12,4.597,4.297,3.758
1994-05-13,4.711,4.368,3.881
1994-05-14,4.807,4.492,4
1994-05-15,4.85,4.617,3.995
1994-05-16,4.916,4.722,3.973
1994-05-17,5.004,4.883,4.001
1994-05-18,5.139,5.281,4.012
1994-05-19,5.276,5.553,3.88
1994-05-20,5.448,5.608,3.652
1994-05-21,5.518,5.336,3.529
1994-05-22,5.4,4.885,3.454
1994-05-23,5.206,4.515,3.428
1994-05-24,5.137,4.358,3.44
1994-05-25,5.191,4.409,3.474
1994-05-26,5.114,4.436,3.479
1994-05-27,5.041,4.465,3.466
1994-05-28,5.049,4.452,3.454
1994-05-29,5.057,4.434,3.441
1994-05-30,4.963,4.386,3.436
1994-05-31,4.817,4.301,3.451
1994-06-01,4.727,4.186,3.489
1994-06-02,4.82,4.251,3.566
1994-06-03,5.016,4.489,3.686
1994-06-04,4.968,4.751,3.666
1994-06-05,4.896,4.899,3.593
1994-06-06,4.851,4.823,3.539
1994-06-07,4.836,4.522,3.512
1994-06-08,4.924,4.382,3.58
1994-06-09,5.207,4.685,3.823
1994-06-10,5.482,5.08,3.955
1994-06-11,5.672,5.284,3.99
1994-06-12,5.833,5.321,4.075
1994-06-13,6.012,5.441,4.21
1994-06-14,6.231,5.578,4.359
1994-06-15,6.506,5.805,4.551
1994-06-16,6.909,6.272,4.826
1994-06-17,7.207,6.783,4.859
1994-06-18,7.226,6.993,4.686
1994-06-19,7.184,6.842,4.556
1994-06-20,7.167,6.772,4.478
1994-06-21,7.142,6.679,4.382
1994-06-22,7.072,6.394,4.313
1994-06-23,6.928,6.111,4.312
1994-06-24,6.939,6.09,4.382
1994-06-25,7.256,6.336,4.604
1994-06-26,7.756,6.833,4.853
1994-06-27,7.768,7.134,4.705
1994-06-28,7.537,7.07,4.511
1994-06-29,7.609,6.714,4.457
1994-06-30,7.611,6.567,4.484
1994-07-01,7.828,6.645,4.639
1994-07-02,8.32,7.065,4.963
1994-07-03,8.743,7.563,5.048
1994-07-04,8.93,7.878,4.869
1994-07-05,9.101,8.016,4.631
1994-07-06,9.063,7.813,4.35
1994-07-07,8.768,7.506,4.275
1994-07-08,9.061,7.533,4.391
1994-07-09,9.268,7.771,4.52
1994-07-10,9.17,7.761,4.599
1994-07-11,8.397,7.26,4.651
1994-07-12,7.887,6.774,4.755
1994-07-13,7.785,6.611,4.88
1994-07-14,7.598,6.512,4.906
1994-07-15,7.602,6.619,4.943
1994-07-16,7.876,6.824,5.032
1994-07-17,7.713,6.984,5.041
1994-07-18,7.807,7.041,5.058
1994-07-19,7.834,7.214,5.099
1994-07-20,7.562,7.089,5.067
1994-07-21,7.292,6.728,5.027
1994-07-22,7.179,6.423,4.992
1994-07-23,6.909,6.111,4.937
1994-07-24,6.657,5.923,4.911
1994-07-25,7.04,6.146,5.184
1994-07-26,7.826,7.118,5.658
1994-07-27,8.264,8.295,5.561
1994-07-28,8.506,8.282,5.379
1994-07-29,8.827,8.112,5.294
1994-07-30,8.913,7.864,5.2
1994-07-31,9.112,7.861,5.183
1994-08-01,9.302,7.973,5.2
1994-08-02,9.23,7.949,5.163
1994-08-03,9.465,8.043,5.192
1994-08-04,9.914,8.345,5.233
1994-08-05,9.53,8.2,5.168
1994-08-06,8.97,7.692,5.118
1994-08-07,9.601,8.044,5.237
1994-08-08,9.936,8.64,5.297
1994-08-09,9.429,8.677,5.28
1994-08-10,8.754,8.339,5.29
1994-08-11,7.991,7.778,5.289
1994-08-12,7.556,7.36,5.291
1994-08-13,7.445,7.282,5.309
1994-08-14,7.584,7.275,5.332
1994-08-15,7.122,6.979,5.263
1994-08-16,7.173,6.765,5.31
1994-08-17,8.007,7.147,5.641
1994-08-18,8.972,8.085,5.841
1994-08-19,9.877,9.07,5.871
1994-08-20,10.61,9.765,5.711
1994-08-21,10.733,9.654,5.426
1994-08-22,9.828,8.598,5.167
1994-08-23,9.974,8.509,5.181
1994-08-24,10.766,9.184,5.307
1994-08-25,10.355,9.279,5.233
1994-08-26,9.045,8.581,5.168
1994-08-27,8.278,7.717,5.185
1994-08-28,8.275,7.336,5.164
1994-08-29,8.483,7.39,5.173
1994-08-30,8.073,7.257,5.168
1994-08-31,8.209,7.215,5.22
1994-09-01,8.564,7.476,5.28
1994-09-02,9.355,8.042,5.381
1994-09-03,9.757,8.512,5.225
1994-09-04,10.103,8.685,5.102
1994-09-05,10.951,9.271,5.196
1994-09-06,12.21,9.921,5.214
1994-09-07,9.795,8.628,4.814
1994-09-08,7.469,7.038,4.699
1994-09-09,7.375,6.202,4.628
1994-09-10,7.708,6.346,4.655
1994-09-11,8.068,6.792,4.772
1994-09-12,8.035,7.052,4.771
1994-09-13,7.912,7.079,4.679
1994-09-14,7.961,7.068,4.612
1994-09-15,7.832,7.076,4.561
1994-09-16,7.626,6.972,4.521
1994-09-17,7.229,6.566,4.464
1994-09-18,6.375,5.634,4.363
1994-09-19,6.674,5.628,4.428
1994-09-20,7.222,5.948,4.621
1994-09-21,7.308,6.31,4.853
1994-09-22,7.834,6.873,5.327
1994-09-23,9.002,7.902,5.748
1994-09-24,9.42,8.778,5.625
1994-09-25,9.388,9.056,5.372
1994-09-26,9.211,8.944,5.177
1994-09-27,8.981,8.682,5.052
1994-09-28,9.033,8.563,5.027
1994-09-29,9.09,8.431,5.046
1994-09-30,8.854,8.012,5.113
1994-10-01,8.494,7.344,5.172
1994-10-02,8.346,7.069,5.27
1994-10-03,8.366,6.963,5.438
1994-10-04,8.447,6.995,5.647
1994-10-05,8.648,7.138,5.944
1994-10-06,8.835,7.398,6.386
1994-10-07,8.932,7.732,6.821
1994-10-08,8.948,8.071,7.169
1994-10-09,8.89,8.38,7.468
1994-10-10,8.834,8.678,7.79
1994-10-11,9.074,8.984,8.137
1994-10-12,9.495,9.379,8.396
1994-10-13,9.983,9.844,8.609
1994-10-14,10.278,10.212,8.448
1994-10-15,10.3,10.499,8.144
1994-10-16,10.24,10.517,7.695
1994-10-17,10.174,10.487,7.448
1994-10-18,9.973,10.64,7.591
1994-10-19,9.871,10.61,7.626
1994-10-20,9.848,10.199,7.496
1994-10-21,9.826,9.597,7.395
1994-10-22,9.825,9.376,7.389
1994-10-23,9.874,9.353,7.42
1994-10-24,9.887,9.312,7.434
1994-10-25,9.896,9.311,7.546
1994-10-26,9.958,9.369,7.841
1994-10-27,10.027,9.49,8.208
1994-10-28,10.111,9.635,8.47
1994-10-29,10.148,9.705,8.674
1994-10-30,10.161,9.745,8.967
1994-10-31,10.221,9.912,9.332
1994-11-01,10.259,10.211,9.71
1994-11-02,10.434,10.491,9.97
1994-11-03,10.626,10.607,10.114
1994-11-04,10.714,10.639,10.21
1994-11-05,10.794,10.694,10.328
1994-11-06,10.867,10.741,10.468
1994-11-07,10.92,10.81,10.638
1994-11-08,10.733,10.653,10.618
1994-11-09,10.667,10.539,10.557
1994-11-10,10.532,10.456,10.496
1994-11-11,10.336,10.357,10.441
1994-11-12,10.235,10.198,10.377
1994-11-13,10.253,10.103,10.32
1994-11-14,10.293,10.062,10.278
1994-11-15,10.218,10.066,10.235
1994-11-16,10.132,10.034,10.156
1994-11-17,10.013,9.95,10.079
1994-11-18,9.948,9.888,10.038
1994-11-19,9.938,9.892,10.042
1994-11-20,9.856,9.867,10.016
1994-11-21,9.725,9.707,9.97
1994-11-22,9.669,9.664,9.986
1994-11-23,9.512,9.415,9.969
1994-11-24,9.116,8.806,9.763
1994-11-25,8.888,8.505,9.605
1994-11-26,8.72,8.387,9.413
1994-11-27,8.478,8.283,8.845
1994-11-28,8.246,8.183,8.502
1994-11-29,8.134,8.1,8.267
1994-11-30,8.026,8.043,8.058
1994-12-01,7.866,7.973,7.979
1994-12-02,7.67,7.842,7.869
1994-12-03,7.611,7.779,7.786
1994-12-04,7.596,7.784,7.763
1994-12-05,7.494,7.748,7.711
1994-12-06,7.368,7.701,7.653
1994-12-07,7.306,7.678,7.614
1994-12-08,7.295,7.552,7.601
1994-12-09,6.968,7.108,7.668
1994-12-10,6.925,7.017,7.845
1994-12-11,7.01,7.11,7.919
1994-12-12,6.655,6.876,7.908
1994-12-13,6.448,6.527,7.937
1994-12-14,6.305,6.386,7.913
1994-12-15,5.984,6.282,7.82
1994-12-16,5.579,6.134,7.602
1994-12-17,5.403,5.978,7.128
1994-12-18,5.423,5.887,6.487
1994-12-19,5.49,5.846,6.018
1994-12-20,5.835,5.841,6.733
1994-12-21,6.492,6.005,7.687
1994-12-22,6.235,6.494,8.097
1994-12-23,6.258,6.596,8.063
1994-12-24,6.211,6.429,7.785
1994-12-25,5.793,6.166,7.076
1994-12-26,5.466,5.784,6.737
1994-12-27,5.585,5.521,6.915
1994-12-28,5.604,5.468,7.116
1994-12-29,5.433,5.515,7.145
1994-12-30,5.397,5.608,7.257
1994-12-31,5.017,5.528,7.388
