"Date","29 m","56 m","78 m","92 m"
1993-01-01,3.28,4,4.08,4.04
1993-01-02,2.8,3.6,3.64,3.63
1993-01-03,2.24,3.62,3.49,3.53
1993-01-04,2.24,3.52,3.39,3.49
1993-01-05,2.76,3.58,3.31,3.31
1993-01-06,3.35,3.44,3.17,3.01
1993-01-07,3.29,3.41,3.21,2.97
1993-01-08,3.19,3.49,3.31,3
1993-01-09,2.94,3.55,3.36,3.13
1993-01-10,2.63,3.43,3.32,3.26
1993-01-11,2.19,3.09,3.19,3.23
1993-01-12,1.99,2.88,2.95,3.09
1993-01-13,1.87,2.78,2.93,2.89
1993-01-14,1.57,2.48,2.85,2.76
1993-01-15,0.95,1.89,2.39,2.6
1993-01-16,0.83,1.76,2.25,2.48
1993-01-17,0.74,1.89,2.55,2.27
1993-01-18,0.69,2.03,2.61,2
1993-01-19,1.26,2.21,2.39,1.68
1993-01-20,2.04,2.2,2.12,1.62
1993-01-21,1.98,2.22,2.04,1.62
1993-01-22,1.65,2.23,2.18,1.82
1993-01-23,1.33,2.14,2.21,2.09
1993-01-24,1.03,2.01,2.2,2.18
1993-01-25,0.95,1.99,2.2,2.12
1993-01-26,1.46,2.04,2.01,1.89
1993-01-27,1.91,2.09,1.86,1.76
1993-01-28,1.74,2.07,1.93,1.8
1993-01-29,1.65,2.1,2,1.85
1993-01-30,1.53,2.11,2.06,1.91
1993-01-31,1.81,2.15,2.08,1.94
1993-02-01,1.56,2.21,2.12,2.01
1993-02-02,0.63,1.6,1.9,2
1993-02-03,-0.36,0.35,0.92,1.27
1993-02-04,-0.64,-0.13,0.57,1.23
1993-02-05,-0.77,-0.19,0.81,1.56
1993-02-06,-0.84,0.08,1.37,1.75
1993-02-07,-0.96,0.38,1.45,1.66
1993-02-08,-1.05,0.3,1.17,1.49
1993-02-09,-1.14,0.45,1.26,1.39
1993-02-10,-1.1,0.53,1.36,1.3
1993-02-11,-0.84,0.57,1.38,1.27
1993-02-12,-0.54,0.68,1.41,1.26
1993-02-13,-0.72,0.56,1.29,1.26
1993-02-14,-0.88,0.44,1.2,1.23
1993-02-15,-0.76,0.57,1.32,1.22
1993-02-16,-0.56,0.66,1.34,1.21
1993-02-17,-0.58,0.61,1.29,1.21
1993-02-18,-0.57,0.65,1.34,1.4
1993-02-19,-0.21,0.83,1.42,1.58
1993-02-20,-0.57,0.71,1.36,1.54
1993-02-21,-0.65,0.71,1.44,1.71
1993-02-22,-0.72,0.74,1.41,1.68
1993-02-23,-0.86,0.61,1.28,1.51
1993-02-24,-0.91,0.52,1.26,1.53
1993-02-25,-0.94,0.55,1.37,1.69
1993-02-26,-0.96,0.69,1.55,1.88
1993-02-27,-0.91,0.83,1.65,1.99
1993-02-28,-0.98,0.8,1.59,1.97
1993-03-01,-1.31,-0.07,0.79,0.94
1993-03-02,-1.19,-0.74,-0.03,0.7
1993-03-03,-1.13,-0.61,0.34,1.53
1993-03-04,-1.09,-0.29,0.92,1.69
1993-03-05,-1.05,0.02,0.89,1.58
1993-03-06,-1.08,-0.51,-0.11,-0.05
1993-03-07,-0.99,-0.85,-0.79,-0.81
1993-03-08,-0.89,-0.85,-0.53,-0.3
1993-03-09,-0.83,-0.8,-0.33,0.89
1993-03-10,-0.66,-0.75,-0.11,0.87
1993-03-11,-0.63,-0.65,-0.13,0.16
1993-03-12,-0.69,-0.54,-0.16,-0.05
1993-03-13,-0.72,-0.44,-0.06,0.49
1993-03-14,-0.7,-0.44,-0.07,0.55
1993-03-15,-0.75,-0.22,0.73,1.64
1993-03-16,-0.41,0.43,1.33,2.01
1993-03-17,-0.28,0.56,1.49,2.15
1993-03-18,-0.11,0.82,1.79,2.58
1993-03-19,0.01,0.96,1.92,2.5
1993-03-20,-0.08,0.88,1.65,1.7
1993-03-21,-0.19,0.8,1.28,1.17
1993-03-22,-0.16,0.65,0.85,0.83
1993-03-23,-0.13,0.56,0.64,0.63
1993-03-24,-0.13,0.51,0.52,0.51
1993-03-25,-0.14,0.46,0.38,0.2
1993-03-26,-0.13,0.41,0.3,0.06
1993-03-27,-0.12,0.37,0.26,0.06
1993-03-28,-0.12,0.34,0.23,0.08
1993-03-29,-0.14,0.3,0.18,0.07
1993-03-30,0.09,0.27,0.07,-0.02
1993-03-31,0.57,0.22,-0.12,-0.22
1993-04-01,0.37,0.34,-0.24,-0.35
1993-04-02,0.26,0.38,-0.32,-0.33
1993-04-03,0.22,0.37,-0.33,-0.34
1993-04-04,0.34,0.36,-0.37,-0.43
1993-04-05,0.35,0.34,-0.43,-0.48
1993-04-06,0.18,0.28,-0.48,-0.45
1993-04-07,0.12,0.19,-0.48,-0.39
1993-04-08,0.14,0.06,-0.41,-0.23
1993-04-09,0.17,-0.02,-0.36,-0.09
1993-04-10,0.22,-0.03,-0.33,0.01
1993-04-11,0.37,0.12,-0.33,0.03
1993-04-12,0.66,0.21,-0.33,0.06
1993-04-13,0.94,0.29,-0.35,0.05
1993-04-14,1.21,0.38,-0.4,-0.01
1993-04-15,1.1,0.45,-0.49,-0.2
1993-04-16,1,0.47,-0.53,-0.37
1993-04-17,0.97,0.39,-0.53,-0.47
1993-04-18,1.06,0.29,-0.65,-0.51
1993-04-19,0.89,0,-0.76,-0.55
1993-04-20,0.42,-0.17,-0.82,-0.6
1993-04-21,0.09,-0.25,-0.81,-0.57
1993-04-22,0.11,-0.16,-0.58,-0.4
1993-04-23,0.35,-0.03,-0.33,-0.19
1993-04-24,0.53,0.16,-0.09,0.08
1993-04-25,0.47,0.35,0.18,0.39
1993-04-26,0.67,0.57,0.38,0.56
1993-04-27,0.87,0.79,0.62,0.88
1993-04-28,0.81,0.96,0.68,0.89
1993-04-29,1.01,1.13,0.58,0.63
1993-04-30,1.48,1.17,0.56,0.48
1993-05-01,1.7,1.2,0.58,0.47
1993-05-02,1.75,1.17,0.56,0.48
1993-05-03,1.87,1.16,0.53,0.46
1993-05-04,2.12,1.23,0.54,0.48
1993-05-05,2.26,1.14,0.51,0.6
1993-05-06,2.11,0.98,0.47,0.57
1993-05-07,1.48,0.76,0.43,0.51
1993-05-08,1.19,0.68,0.35,0.33
1993-05-09,1.21,0.66,0.27,0.15
1993-05-10,1.53,0.65,0.2,0.08
1993-05-11,2.09,0.78,0.17,0.05
1993-05-12,2.47,1.01,0.25,0.1
1993-05-13,2.85,1.53,0.54,0.5
1993-05-14,2.98,1.94,0.78,0.86
1993-05-15,2.96,2.04,0.91,1.08
1993-05-16,2.98,2.08,1.02,1.3
1993-05-17,3.02,1.97,1.1,1.52
1993-05-18,2.76,1.73,1.2,1.73
1993-05-19,2.11,1.56,1.36,1.9
1993-05-20,1.76,1.46,1.43,1.86
1993-05-21,1.67,1.41,1.46,1.79
1993-05-22,1.75,1.41,1.44,1.74
1993-05-23,1.81,1.39,1.42,1.69
1993-05-24,2.17,1.47,1.37,1.64
1993-05-25,2.47,1.57,1.29,1.57
1993-05-26,2.51,1.63,1.23,1.5
1993-05-27,2.54,1.68,1.29,1.41
1993-05-28,2.55,1.69,1.34,1.33
1993-05-29,2.53,1.73,1.4,1.35
1993-05-30,2.56,1.8,1.49,1.47
1993-05-31,2.66,1.88,1.55,1.58
1993-06-01,3.1,2.15,1.57,1.65
1993-06-02,3.28,2.55,1.58,1.64
1993-06-03,3.29,2.41,1.54,1.56
1993-06-04,2.94,2.25,1.55,1.5
1993-06-05,2.64,2.13,1.59,1.51
1993-06-06,2.61,2.13,1.63,1.55
1993-06-07,2.92,2.3,1.66,1.61
1993-06-08,3.24,2.44,1.68,1.67
1993-06-09,3.28,2.51,1.73,1.71
1993-06-10,3.2,2.44,1.73,1.73
1993-06-11,3.14,2.44,1.7,1.75
1993-06-12,3.41,2.5,1.69,1.73
1993-06-13,3.89,2.63,1.69,1.66
1993-06-14,4.13,2.73,1.66,1.66
1993-06-15,4.03,2.66,1.64,1.7
1993-06-16,3.94,2.59,1.62,1.71
1993-06-17,3.79,2.35,1.55,1.71
1993-06-18,3.51,2.14,1.48,1.75
1993-06-19,3.22,1.94,1.44,1.75
1993-06-20,2.98,1.76,1.4,1.74
1993-06-21,3.17,1.7,1.32,1.68
1993-06-22,3.41,1.68,1.25,1.56
1993-06-23,3.28,1.55,1.21,1.62
1993-06-24,3.32,1.5,1.2,1.4
1993-06-25,3.74,1.75,1.32,1.41
1993-06-26,4.01,2.49,1.55,1.76
1993-06-27,3.67,2.67,1.51,1.63
1993-06-28,3.38,2.42,1.43,1.48
1993-06-29,3.27,2.23,1.34,1.36
1993-06-30,3.14,2.12,1.28,1.29
1993-07-01,3.14,2.12,1.22,1.23
1993-07-02,3.32,2.14,1.15,1.17
1993-07-03,3.52,2.17,1.1,1.12
1993-07-04,3.69,2.16,1.07,1.1
1993-07-05,3.68,2.08,1.04,1.09
1993-07-06,4.07,2.15,1.01,1.07
1993-07-07,4.63,2.38,1.03,1.04
1993-07-08,5.3,2.79,1.13,1.09
1993-07-09,5.84,3.18,1.26,1.16
1993-07-10,6.13,3.54,1.41,1.22
1993-07-11,6.33,3.82,1.51,1.29
1993-07-12,6.17,3.8,1.56,1.35
1993-07-13,5.9,3.79,1.65,1.42
1993-07-14,5.9,3.78,1.74,1.49
1993-07-15,5.92,3.79,1.8,1.53
1993-07-16,5.91,3.72,1.85,1.56
1993-07-17,5.91,3.64,1.89,1.58
1993-07-18,6.02,3.65,1.95,1.62
1993-07-19,6.23,3.79,2.01,1.73
1993-07-20,6.4,3.91,2.09,1.87
1993-07-21,6.6,3.97,2.13,1.93
1993-07-22,6.58,3.87,2.08,1.91
1993-07-23,6.38,3.76,2,1.85
1993-07-24,6.1,3.56,1.91,1.78
1993-07-25,6.04,3.41,1.83,1.77
1993-07-26,6.36,3.4,1.76,1.78
1993-07-27,6.89,3.56,1.7,1.78
1993-07-28,6.92,3.63,1.66,1.72
1993-07-29,6.89,3.49,1.58,1.59
1993-07-30,6.38,3.21,1.51,1.4
1993-07-31,6.06,2.97,1.44,1.28
1993-08-01,5.66,2.72,1.38,1.22
1993-08-02,5.42,2.61,1.35,1.2
1993-08-03,5.55,2.57,1.33,1.18
1993-08-04,5.34,2.41,1.29,1.18
1993-08-05,4.9,2.24,1.25,1.23
1993-08-06,4.83,2.19,1.22,1.29
1993-08-07,5.02,2.23,1.19,1.33
1993-08-08,5.74,2.39,1.14,1.32
1993-08-09,6.86,2.71,1.1,1.3
1993-08-10,7.6,3.09,1.05,1.32
1993-08-11,8.48,3.43,1.01,1.33
1993-08-12,9.68,3.79,0.97,1.29
1993-08-13,10.34,4.01,0.91,1.25
1993-08-14,10.81,4.1,0.9,1.23
1993-08-15,11.24,4.31,0.9,1.21
1993-08-16,11.11,4.35,0.91,1.22
1993-08-17,11.16,4.41,0.9,1.17
1993-08-18,11.48,4.54,0.88,1.13
1993-08-19,11.5,4.51,0.88,1.14
1993-08-20,11.37,4.43,0.88,1.14
1993-08-21,10.97,4.07,0.88,1.13
1993-08-22,10.28,3.53,0.89,1.2
1993-08-23,10.03,3.46,0.89,1.15
1993-08-24,9.64,3.12,0.89,1.12
1993-08-25,9.06,2.84,0.91,1.13
1993-08-26,8,2.26,1,1.29
1993-08-27,6.24,1.78,1.12,1.54
1993-08-28,6.23,1.83,1.16,1.53
1993-08-29,6.9,1.94,1.23,1.56
1993-08-30,6.73,1.99,1.29,1.66
1993-08-31,7.9,2.34,1.39,1.51
1993-09-01,9.08,3.12,1.58,1.57
1993-09-02,9.22,3.54,1.58,1.61
1993-09-03,10.28,4.26,1.71,1.67
1993-09-04,10.97,5.01,1.71,1.69
1993-09-05,10.06,4.47,1.61,1.62
1993-09-06,9.89,4.37,1.64,1.62
1993-09-07,10.28,4.54,1.68,1.63
1993-09-08,10.52,4.78,1.72,1.66
1993-09-09,10.73,4.99,1.81,1.7
1993-09-10,11.27,5.39,1.93,1.78
1993-09-11,11.11,5.27,1.97,1.82
1993-09-12,9.11,4.23,1.94,1.91
1993-09-13,6.6,3.49,1.97,2.03
1993-09-14,5.58,2.99,2.04,2.18
1993-09-15,4.26,2.7,2.22,2.52
1993-09-16,3.25,2.69,2.66,3.2
1993-09-17,3.09,2.88,2.98,3.43
1993-09-18,3.83,3.23,3.02,3.3
1993-09-19,4.93,3.7,3.03,3.06
1993-09-20,5.71,4.35,2.95,3.01
1993-09-21,6.24,4.75,2.96,3.1
1993-09-22,6.31,4.81,3.17,3.38
1993-09-23,7.01,5,3.17,3.46
1993-09-24,8.63,5.64,3.21,3.27
1993-09-25,9.36,6.35,3.26,3.27
1993-09-26,9.79,6.64,3.26,3.36
1993-09-27,10.45,6.92,3.31,3.39
1993-09-28,10.91,7.02,3.32,3.44
1993-09-29,10.09,6.12,3.12,3.4
1993-09-30,9.08,5.52,3.09,3.41
1993-10-01,9.25,5.41,3.1,3.39
1993-10-02,9.58,5.57,3.11,3.36
1993-10-03,9.41,5.6,3.09,3.37
1993-10-04,9.03,5.21,3.05,3.57
1993-10-05,8.33,4.8,3.06,3.74
1993-10-06,7.59,4.28,3.13,3.89
1993-10-07,6.99,4.2,3.27,3.96
1993-10-08,6.33,4.17,3.41,4.05
1993-10-09,6.21,4.14,3.51,4
1993-10-10,7.16,4.54,3.69,3.73
1993-10-11,8.04,5.06,3.81,3.75
1993-10-12,8.61,5.45,4.1,3.77
1993-10-13,10,6.29,4.6,3.94
1993-10-14,10.42,6.46,4.19,3.89
1993-10-15,9.99,6.36,4.03,3.83
1993-10-16,9.96,6.45,4.14,3.81
1993-10-17,10.28,6.77,4.16,3.81
1993-10-18,10.7,6.9,4.02,3.79
1993-10-19,10.78,6.52,3.84,3.82
1993-10-20,10.63,6.34,3.81,3.83
1993-10-21,10.56,6.42,3.85,3.73
1993-10-22,10.6,6.67,3.79,3.65
1993-10-23,10.08,5.73,3.48,3.85
1993-10-24,9.26,5.02,3.37,3.83
1993-10-25,8.55,4.85,3.28,3.72
1993-10-26,7.65,4.5,3.18,3.68
1993-10-27,8.03,4.7,3.27,3.33
1993-10-28,8.84,5.74,3.76,3.56
1993-10-29,9.15,6.09,3.81,3.6
1993-10-30,8.81,5.92,3.69,3.62
1993-10-31,8.49,5.85,3.67,3.68
1993-11-01,8.79,6.17,3.81,3.74
1993-11-02,9.39,6.66,4,3.86
1993-11-03,9.41,6.52,3.9,3.87
1993-11-04,9.4,6.49,3.71,3.73
1993-11-05,9.31,6.04,3.32,3.58
1993-11-06,9.06,5.83,3.12,3.42
1993-11-07,7.33,4.84,2.83,3.19
1993-11-08,6.48,4.13,2.74,3.16
1993-11-09,6.3,3.95,2.63,3.12
1993-11-10,6.07,3.75,2.57,3.21
1993-11-11,6.29,3.97,2.7,2.97
1993-11-12,6.74,4.42,2.92,2.88
1993-11-13,6.91,4.51,2.96,2.93
1993-11-14,6.79,4.63,3.14,2.93
1993-11-15,6.72,4.7,3.2,2.91
1993-11-16,6.81,4.94,3.47,3.01
1993-11-17,7.31,5.32,3.78,3.15
1993-11-18,7.72,5.62,3.82,3.04
1993-11-19,8.01,5.82,3.86,2.97
1993-11-20,8.39,6.26,4.26,3.27
1993-11-21,8.2,5.98,3.74,3.09
1993-11-22,6.33,5.01,3.26,3.31
1993-11-23,5.73,4.59,3.34,3.62
1993-11-24,5.79,4.6,3.52,3.72
1993-11-25,6.33,4.96,4.04,3.79
1993-11-26,7.21,5.51,4.83,4.43
1993-11-27,7.4,5.98,5.3,4.56
1993-11-28,7.3,6.62,6.12,5.72
1993-11-29,7.29,7.02,6.43,6.17
1993-11-30,7.33,7.2,5.95,5.56
1993-12-01,7.36,7.36,5.8,5.21
1993-12-02,7.3,7.46,5.77,5.03
1993-12-03,7.37,7.32,5.45,4.31
1993-12-04,7.59,7.11,5.03,3.65
1993-12-05,7.62,7.02,5.05,3.6
1993-12-06,7.56,6.88,5.27,3.51
1993-12-07,7.4,6.97,5.48,3.47
1993-12-08,7.36,6.95,5.46,3.27
1993-12-09,7.31,6.48,4.66,3.01
1993-12-10,7.14,6.1,4.24,2.91
1993-12-11,6.98,5.69,3.85,2.84
1993-12-12,6.74,5.3,3.55,2.79
1993-12-13,6.84,4.9,3.13,2.78
1993-12-14,6.72,4.78,3.02,2.74
1993-12-15,6.4,4.71,3.06,2.76
1993-12-16,6.16,4.61,3.26,2.9
1993-12-17,5.78,5.15,4.18,3.29
1993-12-18,5.55,5.51,4.55,3.44
1993-12-19,5.61,5.38,3.97,3.46
1993-12-20,5.59,5.03,3.96,3.57
1993-12-21,5.78,4.9,3.85,3.67
1993-12-22,5.93,4.85,3.95,3.79
1993-12-23,5.96,4.63,4.01,4.63
1993-12-24,6.02,4.55,4.15,5.05
1993-12-25,6,4.64,4.2,5.12
1993-12-26,5.98,4.7,4.26,5.02
1993-12-27,5.94,4.66,4.65,5.34
1993-12-28,4.91,4.88,5.2,5.77
1993-12-29,4.97,4.99,5.37,5.82
1993-12-30,5.22,5.01,5.39,5.85
1993-12-31,5.1,5.03,5.34,5.72
1994-01-01,5.08,5.06,5.26,5.46
1994-01-02,4.84,4.97,5.25,5.1
1994-01-03,4.77,5,5.18,5.1
1994-01-04,3.75,4.75,4.78,4.94
1994-01-05,3.46,3.84,3.89,3.99
1994-01-06,3.19,3.78,3.65,4.02
1994-01-07,3.4,3.81,4.06,4.3
1994-01-08,3.49,3.87,4.21,4.47
1994-01-09,3.27,3.81,3.88,4.43
1994-01-10,3.33,3.96,4.18,5.22
1994-01-11,3.55,4.1,4.17,4.96
1994-01-12,3.16,3.99,3.5,3.76
1994-01-13,2.83,3.88,3.11,2.82
1994-01-14,2.49,3.28,2.92,2.52
1994-01-15,1.8,2.67,2.49,2.26
1994-01-16,1.72,2.53,2.31,2.22
1994-01-17,1.8,2.63,2.37,2.32
1994-01-18,2.02,2.68,2.43,2.39
1994-01-19,1.98,2.55,2.29,2.03
1994-01-20,1.97,2.25,2.07,1.66
1994-01-21,1.97,2.01,1.9,1.53
1994-01-22,1.88,1.87,1.73,1.41
1994-01-23,1.61,1.67,1.57,1.26
1994-01-24,1.4,1.49,1.4,1.15
1994-01-25,1.3,1.39,1.29,1.06
1994-01-26,1.01,1.34,1.22,0.98
1994-01-27,0.8,1.19,1.33,1.07
1994-01-28,0.51,1.05,1.47,1.42
1994-01-29,0.36,0.95,1.46,1.59
1994-01-30,0.95,1.06,1.56,2.2
1994-01-31,1.02,1.08,1.59,2.2
1994-02-01,0.9,1.09,1.62,2.23
1994-02-02,0.71,1.11,1.68,2.22
1994-02-03,0.64,1.09,1.68,2.1
1994-02-04,0.53,1.07,1.72,2.07
1994-02-05,0.39,1.11,1.79,2.05
1994-02-06,0.53,1.16,1.8,2
1994-02-07,0.45,1.23,1.81,1.96
1994-02-08,0.37,1.29,1.82,1.94
1994-02-09,0.51,1.35,1.82,1.96
1994-02-10,0.41,1.31,1.8,1.92
1994-02-11,0.19,1.25,1.8,1.9
1994-02-12,0.19,1.24,1.79,1.87
1994-02-13,0.16,1.12,1.75,1.82
1994-02-14,-0.12,0.79,1.56,1.74
1994-02-15,-0.38,0.76,1.56,1.72
1994-02-16,-0.27,0.8,1.38,1.66
1994-02-17,-0.37,0.53,1.03,1.49
1994-02-18,-0.56,0.27,0.94,1.43
1994-02-19,-0.51,0.39,1.28,1.61
1994-02-20,-0.3,0.54,1.56,1.69
1994-02-21,0.08,0.91,1.72,1.75
1994-02-22,0.45,1.11,1.73,1.8
1994-02-23,0.38,1.14,1.72,1.76
1994-02-24,0.18,1.08,1.67,1.69
1994-02-25,-0.07,0.93,1.58,1.6
1994-02-26,0.32,1.06,1.61,1.6
1994-02-27,0.91,1.18,1.59,1.62
1994-02-28,1.01,1.22,1.57,1.67
1994-03-01,1.09,1.28,1.56,1.7
1994-03-02,1.09,1.4,1.57,1.7
1994-03-03,0.95,1.47,1.61,1.64
1994-03-04,0.66,1.22,1.59,1.66
1994-03-05,0.37,1.08,1.47,1.61
1994-03-06,0.39,1.23,1.5,1.62
1994-03-07,0.37,1.23,1.49,1.5
1994-03-08,0.34,1.17,1.49,1.42
1994-03-09,0.51,1.23,1.5,1.49
1994-03-10,1.02,1.34,1.54,1.59
1994-03-11,1.05,1.35,1.59,1.71
1994-03-12,1.06,1.39,1.65,1.83
1994-03-13,0.87,1.36,1.55,1.7
1994-03-14,0.78,1.3,1.44,1.56
1994-03-15,0.73,1.23,1.33,1.49
1994-03-16,0.75,1.14,1.19,1.37
1994-03-17,0.81,1.03,1.08,1.2
1994-03-18,0.8,0.96,0.99,1.05
1994-03-19,0.77,0.98,1.04,1.19
1994-03-20,0.74,0.99,1.08,1.33
1994-03-21,0.78,0.99,1.08,1.43
1994-03-22,0.75,1,0.89,1.31
1994-03-23,0.69,1.04,0.73,1.09
1994-03-24,0.85,1.01,0.48,0.62
1994-03-25,0.67,0.94,0.41,0.42
1994-03-26,0.51,0.87,0.37,0.52
1994-03-27,0.37,0.81,0.29,0.62
1994-03-28,0.16,0.78,0.15,0.46
1994-03-29,0.04,0.65,0.07,0.33
1994-03-30,-0.14,0.61,-0.03,-0.07
1994-03-31,-0.09,0.5,-0.06,-0.07
1994-04-01,-0.03,0.4,0.11,0.41
1994-04-02,0.17,0.31,0.28,0.86
1994-04-03,0.22,0.33,0.25,0.75
1994-04-04,0.26,0.41,0.37,0.79
1994-04-05,0.34,0.35,0.49,1.1
1994-04-06,0.3,0.36,0.45,0.95
1994-04-07,0.31,0.38,0.45,0.97
1994-04-08,0.34,0.41,0.59,1.2
1994-04-09,0.29,0.41,0.82,1.65
1994-04-10,0.28,0.43,0.8,1.64
1994-04-11,0.4,0.56,1.04,1.97
1994-04-12,0.32,0.69,1.36,2.31
1994-04-13,0.32,0.72,1.34,2.18
1994-04-14,0.53,0.77,1.19,1.66
1994-04-15,0.72,0.87,1.24,1.38
1994-04-16,0.75,0.81,1.26,1.29
1994-04-17,0.97,0.84,1.11,1.17
1994-04-18,1.13,0.86,1.07,1.14
1994-04-19,1.21,0.87,1.05,1.12
1994-04-20,1.34,0.89,1,1.05
1994-04-21,1.44,0.89,1.03,1.1
1994-04-22,1.2,0.85,1.14,1.3
1994-04-23,1,0.86,1.21,1.48
1994-04-24,0.95,0.93,1.28,1.64
1994-04-25,1.03,0.96,1.24,1.63
1994-04-26,1.33,1.03,1.04,1.23
1994-04-27,1.79,1.17,0.84,0.77
1994-04-28,1.91,1.27,0.79,0.81
1994-04-29,1.78,1.18,0.77,0.94
1994-04-30,1.45,1.24,0.58,0.7
1994-05-01,1.4,1.27,0.41,0.34
1994-05-02,1.94,1.38,0.21,0.13
1994-05-03,1.82,1.39,0.16,0.14
1994-05-04,1.35,1.3,0.09,0.12
1994-05-05,1.01,1.24,0.03,0.01
1994-05-06,1.07,1.27,-0.08,-0.13
1994-05-07,1.23,1.02,-0.09,-0.06
1994-05-08,1.08,0.95,-0.12,-0.06
1994-05-09,1.2,1.02,-0.18,-0.21
1994-05-10,1.27,0.75,-0.11,0.03
1994-05-11,1.1,0.62,-0.01,0.43
1994-05-12,1.03,0.55,0.08,0.72
1994-05-13,1.16,0.59,0.12,0.56
1994-05-14,1.34,0.48,0.16,0.39
1994-05-15,1.16,0.31,0.25,0.66
1994-05-16,1.14,0.33,0.21,0.61
1994-05-17,1.21,0.44,0.11,0.26
1994-05-18,1.73,0.75,0.06,0.16
1994-05-19,2.43,1.37,0.09,0.19
1994-05-20,3.26,2.11,0.2,0.24
1994-05-21,3.58,2.18,0.14,0.22
1994-05-22,3.42,1.87,0.07,0.21
1994-05-23,2.9,1.76,0,0.16
1994-05-24,2.59,1.69,-0.03,0.12
1994-05-25,2.88,1.79,-0.02,0.04
1994-05-26,3.21,1.76,0.08,0.21
1994-05-27,3.08,1.77,0.2,0.49
1994-05-28,2.81,1.56,0.35,0.75
1994-05-29,2.7,1.4,0.48,0.92
1994-05-30,2.67,1.32,0.65,1.15
1994-05-31,2.58,1.27,0.87,1.45
1994-06-01,2.13,1.17,1.23,2.02
1994-06-02,1.72,1.17,1.4,2.21
1994-06-03,1.64,1.23,1.44,2.14
1994-06-04,1.78,1.29,1.43,1.75
1994-06-05,2.26,1.41,1.34,1.38
1994-06-06,2.71,1.58,1.31,1.4
1994-06-07,2.94,1.75,1.33,1.47
1994-06-08,2.88,1.78,1.44,1.61
1994-06-09,2.44,1.79,1.42,1.58
1994-06-10,2.49,1.84,1.35,1.39
1994-06-11,2.61,1.89,1.3,1.23
1994-06-12,2.8,1.94,1.24,1.15
1994-06-13,2.98,2,1.17,1.11
1994-06-14,3.09,2.02,1.12,1.09
1994-06-15,2.99,1.98,1.12,1.11
1994-06-16,2.78,2.01,1.14,1.13
1994-06-17,2.99,2.11,1.17,1.14
1994-06-18,3.15,2.18,1.21,1.17
1994-06-19,3.09,2.23,1.26,1.23
1994-06-20,3,2.27,1.26,1.24
1994-06-21,3.19,2.33,1.25,1.17
1994-06-22,3.49,2.36,1.24,1.11
1994-06-23,3.42,2.15,1.2,1.13
1994-06-24,2.92,2,1.16,1.16
1994-06-25,2.54,1.89,1.1,1.13
1994-06-26,2.57,1.91,1.02,0.99
1994-06-27,3.04,1.92,0.97,0.89
1994-06-28,3.04,1.9,0.93,0.94
1994-06-29,3.28,1.84,0.86,0.94
1994-06-30,2.9,1.57,0.86,1.2
1994-07-01,2.4,1.26,0.84,1.57
1994-07-02,1.72,1,0.85,1.93
1994-07-03,1.52,0.86,0.8,2.02
1994-07-04,1.52,0.75,0.72,2.11
1994-07-05,1.76,0.79,0.52,1.57
1994-07-06,2.12,0.9,0.34,0.77
1994-07-07,2.25,0.99,0.31,0.71
1994-07-08,2.55,1.11,0.32,0.44
1994-07-09,3.38,1.44,0.44,0.48
1994-07-10,4.46,2.09,0.64,0.69
1994-07-11,4.81,2.46,0.76,0.87
1994-07-12,4.76,2.44,0.8,1
1994-07-13,4.74,2.36,0.85,1.13
1994-07-14,4.65,2.12,0.93,1.4
1994-07-15,4.49,2.06,1,1.59
1994-07-16,4.81,2.19,1.02,1.52
1994-07-17,4.93,2.22,1.07,1.58
1994-07-18,5.11,2.36,1.08,1.51
1994-07-19,5.59,2.53,1.09,1.42
1994-07-20,6.04,2.71,1.13,1.42
1994-07-21,5.98,2.74,1.17,1.49
1994-07-22,5.79,2.7,1.21,1.49
1994-07-23,5.68,2.38,1.3,1.63
1994-07-24,4.37,1.87,1.45,1.88
1994-07-25,3.04,1.56,1.53,1.97
1994-07-26,2.72,1.56,1.51,1.91
1994-07-27,3.2,1.69,1.48,1.82
1994-07-28,3.54,1.77,1.48,1.81
1994-07-29,3.67,1.81,1.46,1.81
1994-07-30,3.67,1.75,1.46,1.8
1994-07-31,3.62,1.72,1.43,1.74
1994-08-01,3.85,1.77,1.4,1.58
1994-08-02,4.08,1.8,1.4,1.49
1994-08-03,4.35,1.88,1.43,1.46
1994-08-04,4.81,2.13,1.52,1.57
1994-08-05,5.24,2.58,1.72,1.78
1994-08-06,5.24,2.81,1.85,1.89
1994-08-07,5.26,2.95,1.87,1.95
1994-08-08,5.9,3.23,1.85,2.01
1994-08-09,6.53,3.59,1.86,2.02
1994-08-10,6.7,3.79,1.86,2.04
1994-08-11,6.43,3.66,1.84,2.03
1994-08-12,6.03,3.4,1.8,2.01
1994-08-13,5.66,3.26,1.74,1.97
1994-08-14,5.68,3.22,1.59,1.89
1994-08-15,5.47,2.74,1.58,1.9
1994-08-16,3.89,2.19,1.62,1.98
1994-08-17,2.86,1.9,1.62,1.99
1994-08-18,2.54,1.83,1.6,1.93
1994-08-19,2.5,1.84,1.46,1.81
1994-08-20,3.07,1.99,1.24,1.34
1994-08-21,3.95,2.42,1.16,1.06
1994-08-22,4.22,2.76,1.21,1.17
1994-08-23,4.67,2.78,1.28,1.27
1994-08-24,6.27,3.32,1.43,1.42
1994-08-25,7.58,4.46,1.59,1.6
1994-08-26,8.16,4.88,1.69,1.76
