"Date","40 m","56 m","66 m"
1993-01-01,1.9,2.43,2.47
1993-01-02,1.87,2.59,2.69
1993-01-03,1.62,2.66,2.72
1993-01-04,1.21,2.41,2.14
1993-01-05,1.32,2.31,2.04
1993-01-06,1.43,2.25,2.14
1993-01-07,1.35,2.1,2.05
1993-01-08,1.25,1.95,2.01
1993-01-09,1.14,1.79,1.87
1993-01-10,0.97,1.44,1.54
1993-01-11,0.88,1.18,1.33
1993-01-12,0.88,1.55,1.64
1993-01-13,0.87,1.45,1.45
1993-01-14,0.65,1.4,1.4
1993-01-15,0.36,1.24,1.46
1993-01-16,0.55,1.66,1.83
1993-01-17,0.62,1.83,1.93
1993-01-18,0.58,1.82,1.93
1993-01-19,0.75,1.87,1.93
1993-01-20,0.17,1.72,1.56
1993-01-21,-0.5,0.6,0.41
1993-01-22,-0.6,-0.32,0.13
1993-01-23,-0.41,0.23,0.71
1993-01-24,-0.39,0.5,0.97
1993-01-25,-0.34,1,1.33
1993-01-26,0.12,1.51,1.71
1993-01-27,0.06,1.62,1.7
1993-01-28,-0.56,0.84,0.76
1993-01-29,-0.54,0.76,0.79
1993-01-30,-0.48,0.71,1
1993-01-31,-0.45,1.05,1.36
1993-02-01,-1.02,0.47,0.27
1993-02-02,-1.13,-0.85,-0.68
1993-02-03,-0.98,-0.61,-0.41
1993-02-04,-0.85,0.49,0.7
1993-02-05,-0.79,1.25,1.39
1993-02-06,-0.86,1.26,1.36
1993-02-07,-1.14,0.69,0.68
1993-02-08,-1.28,0.02,-0.14
1993-02-09,-0.92,0.35,0.36
1993-02-10,-0.98,0.37,0.4
1993-02-11,-1.14,-0.04,-0.14
1993-02-12,-1.16,-0.2,-0.13
1993-02-13,-1.24,-0.67,-0.58
1993-02-14,-0.91,0.01,0.37
1993-02-15,-0.5,1.13,1.43
1993-02-16,-0.47,1.23,1.48
1993-02-17,-0.62,1.14,1.27
1993-02-18,-0.42,1.07,1.24
1993-02-19,-0.13,1.19,1.36
1993-02-20,-0.4,1.12,1.28
1993-02-21,-0.75,0.99,0.93
1993-02-22,-1.14,0.52,0.36
1993-02-23,-1.15,0.24,0.32
1993-02-24,-1,0.55,0.76
1993-02-25,-0.9,0.72,0.95
1993-02-26,-0.92,0.73,0.97
1993-02-27,-1.1,0.55,0.76
1993-02-28,-1.32,0.1,0.3
1993-03-01,-1.39,-1.1,-0.65
1993-03-02,-1.3,-0.16,0.39
1993-03-03,-1.19,0.68,0.93
1993-03-04,-1.12,0.84,1.03
1993-03-05,-1.18,0.63,0.78
1993-03-06,-1.33,-0.65,-0.46
1993-03-07,-1.28,-1.26,-0.66
1993-03-08,-1.06,0.55,0.91
1993-03-09,-1.05,0.8,0.97
1993-03-10,-1.22,0.36,0.39
1993-03-11,-1.21,0.26,0.22
1993-03-12,-1.21,0.32,0.3
1993-03-13,-1.25,0.25,0.31
1993-03-14,-1.37,-0.12,-0.1
1993-03-15,-0.72,0.34,0.58
1993-03-16,-0.41,0.87,1.02
1993-03-17,-0.67,0.78,0.73
1993-03-18,-0.57,0.71,0.86
1993-03-19,-0.76,0.65,0.72
1993-03-20,-1.09,-0.45,-0.39
1993-03-21,-1.18,-0.63,-0.3
1993-03-22,-1.21,-0.51,-0.17
1993-03-23,-1.16,0.04,0.3
1993-03-24,-1.27,0,0.11
1993-03-25,-1.38,-0.51,-0.45
1993-03-26,-1.31,-0.18,-0.08
1993-03-27,-1.27,0.02,0.08
1993-03-28,-1.27,-0.15,-0.1
1993-03-29,-1.28,-0.31,-0.23
1993-03-30,-1.22,-0.41,-0.3
1993-03-31,-1.14,-0.44,-0.33
1993-04-01,-1.1,-0.5,-0.39
1993-04-02,-1.14,-0.63,-0.52
1993-04-03,-1.14,-0.7,-0.58
1993-04-04,-1.16,-0.82,-0.62
1993-04-05,-1.18,-0.43,-0.14
1993-04-06,-1.19,0.07,0.29
1993-04-07,-1.19,0.26,0.43
1993-04-08,-1.18,0.48,0.61
1993-04-09,-1.17,0.44,0.56
1993-04-10,-1.14,0.54,0.68
1993-04-11,-1.11,0.59,0.75
1993-04-12,-1.02,0.67,0.86
1993-04-13,-0.93,0.73,0.93
1993-04-14,-0.92,0.7,0.85
1993-04-15,-1.02,0.56,0.65
1993-04-16,-1.06,0.51,0.63
1993-04-17,-1.05,0.48,0.6
1993-04-18,-0.96,0.52,0.64
1993-04-19,-0.66,0.67,0.84
1993-04-20,-0.5,0.69,0.89
1993-04-21,-0.47,0.68,0.84
1993-04-22,-0.5,0.64,0.71
1993-04-23,-0.5,0.57,0.63
1993-04-24,-0.44,0.51,0.66
1993-04-25,-0.41,0.49,0.65
1993-04-26,-0.47,0.45,0.45
1993-04-27,-0.49,0.37,0.33
1993-04-28,-0.47,0.26,0.12
1993-04-29,-0.29,0.09,-0.22
1993-04-30,-0.08,-0.09,-0.36
1993-05-01,0.02,-0.18,-0.34
1993-05-02,0.04,-0.16,-0.22
1993-05-03,0.14,-0.17,-0.19
1993-05-04,0.23,-0.19,-0.21
1993-05-05,0.11,0.05,0.09
1993-05-06,0.09,0.11,0.15
1993-05-07,0.04,0.16,0.22
1993-05-08,0.12,0.08,0.09
1993-05-09,0.24,0.01,-0.02
1993-05-10,0.54,-0.05,-0.13
1993-05-11,0.93,0.04,-0.21
1993-05-12,1.07,0.06,-0.26
1993-05-13,1.1,0.04,-0.26
1993-05-14,1.06,0.11,-0.15
1993-05-15,0.86,0.24,0.04
1993-05-16,0.81,0.3,0.11
1993-05-17,0.78,0.29,0.09
1993-05-18,0.73,0.3,0.13
1993-05-19,0.69,0.27,0.12
1993-05-20,0.69,0.2,0.04
1993-05-21,0.7,0.12,-0.04
1993-05-22,0.69,0.08,-0.06
1993-05-23,0.69,0.05,-0.04
1993-05-24,0.7,0.01,-0.08
1993-05-25,0.74,0.02,-0.12
1993-05-26,0.85,0.06,-0.12
1993-05-27,0.95,0.08,-0.12
1993-05-28,0.96,0.07,-0.1
1993-05-29,1.07,0.07,-0.08
1993-05-30,1.35,0.13,-0.06
1993-05-31,1.65,0.21,-0.04
1993-06-01,1.93,0.34,-0.02
1993-06-02,1.73,0.33,0.02
1993-06-03,0.81,0.21,0.24
1993-06-04,0.66,0.25,0.33
1993-06-05,0.84,0.25,0.24
1993-06-06,1.18,0.29,0.17
1993-06-07,1.56,0.37,0.12
1993-06-08,1.45,0.35,0.19
1993-06-09,1.12,0.32,0.31
1993-06-10,1.46,0.34,0.27
1993-06-11,2.04,0.47,0.2
1993-06-12,2.74,0.58,0.18
1993-06-13,3.56,0.73,0.19
1993-06-14,3.62,0.72,0.18
1993-06-15,3.49,0.73,0.19
1993-06-16,2.96,0.7,0.24
1993-06-17,2.23,0.64,0.34
1993-06-18,2.18,0.6,0.37
1993-06-19,2.36,0.61,0.33
1993-06-20,2.78,0.67,0.3
1993-06-21,3.61,0.81,0.33
1993-06-22,3.84,0.93,0.35
1993-06-23,3.41,0.87,0.32
1993-06-24,3.84,0.95,0.36
1993-06-25,5.43,1.35,0.59
1993-06-26,5.41,1.47,0.55
1993-06-27,4.18,1.16,0.46
1993-06-28,3.51,1.1,0.51
1993-06-29,3.13,1.07,0.59
1993-06-30,2.88,1.02,0.67
1993-07-01,3.48,1.11,0.69
1993-07-02,4.73,1.42,0.9
1993-07-03,5.11,1.58,0.9
1993-07-04,4.42,1.38,0.7
1993-07-05,3.65,1.2,0.68
1993-07-06,5.11,1.4,0.82
1993-07-07,7.29,2.17,1.28
1993-07-08,6.72,1.96,0.8
1993-07-09,5.42,1.52,0.61
1993-07-10,5.2,1.41,0.59
1993-07-11,4.89,1.43,0.56
1993-07-12,4.49,1.44,0.53
1993-07-13,4.44,1.41,0.53
1993-07-14,4.35,1.33,0.55
1993-07-15,4.33,1.29,0.56
1993-07-16,4.46,1.34,0.6
1993-07-17,4.76,1.41,0.66
1993-07-18,5.84,1.8,0.94
1993-07-19,7,2.26,1.12
1993-07-20,7.26,2.3,0.92
1993-07-21,6.12,1.97,0.69
1993-07-22,3.71,1.43,0.59
1993-07-23,3.15,1.07,0.6
1993-07-24,3.94,1.15,0.64
1993-07-25,4.99,1.49,0.78
1993-07-26,5.91,1.94,1.01
1993-07-27,5.71,2.01,0.99
1993-07-28,5.11,1.8,0.81
1993-07-29,4.32,1.5,0.67
1993-07-30,3.89,1.23,0.62
1993-07-31,4.34,1.24,0.63
1993-08-01,4.31,1.23,0.62
1993-08-02,4.84,1.31,0.67
1993-08-03,5.48,1.51,0.75
1993-08-04,5.34,1.48,0.66
1993-08-05,5.32,1.44,0.61
1993-08-06,5.23,1.4,0.58
1993-08-07,5.68,1.47,0.62
1993-08-08,6.42,1.66,0.71
1993-08-09,6.6,1.72,0.68
1993-08-10,6.38,1.63,0.6
1993-08-11,5.7,1.45,0.54
1993-08-12,4.95,1.18,0.46
1993-08-13,4.39,0.91,0.41
1993-08-14,4.66,0.82,0.36
1993-08-15,5.53,0.97,0.35
1993-08-16,5.7,1.06,0.35
1993-08-17,5.65,1.13,0.4
1993-08-18,4.55,0.92,0.35
1993-08-19,3.93,0.7,0.31
1993-08-20,3.87,0.62,0.3
1993-08-21,3.9,0.6,0.29
1993-08-22,4.12,0.62,0.29
1993-08-23,5.56,1.06,0.52
1993-08-24,5.51,1.31,0.59
1993-08-25,5.38,1.28,0.5
1993-08-26,4.89,1.17,0.45
1993-08-27,6.14,1.27,0.57
1993-08-28,9.11,2.12,1.14
1993-08-29,7.71,2.05,0.79
1993-08-30,7.9,1.8,0.65
1993-08-31,10.47,2.4,1.06
1993-09-01,9.87,2.64,0.99
1993-09-02,7.64,2.01,0.63
1993-09-03,8.66,2.2,0.75
1993-09-04,7.08,1.77,0.53
1993-09-05,5.6,1.18,0.43
1993-09-06,6.54,1.41,0.55
1993-09-07,7.25,1.59,0.58
1993-09-08,7.35,1.67,0.56
1993-09-09,7.52,1.58,0.44
1993-09-10,7.18,1.41,0.26
1993-09-11,5.84,1.04,0.08
1993-09-12,3.23,0.33,0.05
1993-09-13,4.59,0.22,-0.01
1993-09-14,6.67,0.77,0.26
1993-09-15,6.98,0.91,0.23
1993-09-16,7.63,1.2,0.52
1993-09-17,11.78,3.39,2.21
1993-09-18,13.14,3.24,0.9
1993-09-19,10.3,2.09,0
1993-09-20,8.5,1.31,-0.11
1993-09-21,10.46,1.5,0.01
1993-09-22,12.15,2.1,0.64
1993-09-23,12.91,3.07,1.5
1993-09-24,11.68,2.63,0.73
1993-09-25,10.14,2.1,0.36
1993-09-26,10.87,2.17,0.64
1993-09-27,11.59,2.26,0.72
1993-09-28,9.04,1.75,0.19
1993-09-29,4.4,0.85,0.08
1993-09-30,4.15,0.47,0.02
1993-10-01,6.63,0.77,0.16
1993-10-02,9.67,1.66,0.79
1993-10-03,9.77,1.71,0.52
1993-10-04,6.4,0.92,-0.14
1993-10-05,4.38,0.33,-0.28
1993-10-06,4.52,0.08,-0.36
1993-10-07,7.18,0.74,0.28
1993-10-08,8.6,1.45,0.63
1993-10-09,10,2.29,1.29
1993-10-10,9.9,2.34,0.87
1993-10-11,7.75,1.19,-0.29
1993-10-12,9.01,1.6,0.5
1993-10-13,9.87,1.81,0.78
1993-10-14,6.48,0.88,-0.16
1993-10-15,6.74,0.76,-0.18
1993-10-16,7.65,1.1,0.1
1993-10-17,7.7,1.12,0.04
1993-10-18,6.96,0.96,-0.13
1993-10-19,5.36,0.63,-0.18
1993-10-20,6,0.65,-0.05
1993-10-21,8.19,1.79,1.25
1993-10-22,7.82,1.87,0.79
1993-10-23,4.6,0.84,0.05
1993-10-24,5.01,0.72,0.19
1993-10-25,6.9,1.38,0.96
1993-10-26,7.7,2.09,1.4
1993-10-27,8.87,3.59,2.74
1993-10-28,8.73,3.03,1.72
1993-10-29,5.59,1.45,0.56
1993-10-30,6,1.3,0.69
1993-10-31,6.72,1.55,0.91
1993-11-01,7.39,1.86,1.1
1993-11-02,7.59,2.05,1.09
1993-11-03,6.83,1.69,0.6
1993-11-04,7.12,1.84,0.83
1993-11-05,6.25,1.4,0.42
1993-11-06,6.28,1.27,0.37
1993-11-07,4.42,0.99,0.25
1993-11-08,4.03,0.75,0.19
1993-11-09,5.15,1.02,0.55
1993-11-10,5.96,1.5,0.9
1993-11-11,6.66,2.25,1.46
1993-11-12,6.95,2.56,1.51
1993-11-13,6.46,2.13,1.04
1993-11-14,6.86,2.91,2.24
1993-11-15,6.94,3.28,2.49
1993-11-16,7.04,3.8,3.08
1993-11-17,6.93,3.86,3.15
1993-11-18,6.78,3.75,3.09
1993-11-19,6.59,4.24,3.71
1993-11-20,6.23,4.96,4.22
1993-11-21,5.24,1.82,1.2
1993-11-22,4.15,1.1,0.65
1993-11-23,4.67,1.46,1.78
1993-11-24,5.12,4.59,4.52
1993-11-25,5.19,4.31,3.72
1993-11-26,5.65,5.34,4.91
1993-11-27,5.57,5.66,5.53
1993-11-28,5.2,5.36,5.28
1993-11-29,4.85,4.96,4.78
1993-11-30,4.49,2.67,2.52
1993-12-01,4.61,2.43,2.52
1993-12-02,4.7,3.35,3.61
1993-12-03,4.52,3.15,3.27
1993-12-04,4.41,2.91,2.89
1993-12-05,4.43,3.11,3.08
1993-12-06,4.39,3.24,3.12
1993-12-07,4.35,3.25,3.04
1993-12-08,4.31,3.48,3.33
1993-12-09,4.24,3.05,2.82
1993-12-10,4.21,2.91,2.8
1993-12-11,4.18,2.76,2.7
1993-12-12,4.12,2.33,2.2
1993-12-13,3.25,2.05,1.44
1993-12-14,3.29,2.12,1.55
1993-12-15,3.53,2.13,1.7
1993-12-16,3.56,2.1,1.67
1993-12-17,3.9,2.62,2.24
1993-12-18,4.05,2.26,2.12
1993-12-19,4.03,2.3,2.05
1993-12-20,3.94,2.26,2
1993-12-21,3.73,1.95,1.56
1993-12-22,3.76,2.04,1.72
1993-12-23,3.23,1.88,1.57
1993-12-24,2.92,1.79,1.52
1993-12-25,3.27,2.1,2.27
1993-12-26,3.43,3.39,3.46
1993-12-27,3.27,2.7,2.55
1993-12-28,3.07,2.15,2.15
1993-12-29,2.5,2.26,2.31
1993-12-30,2.05,2.31,2.3
1993-12-31,1.77,2.21,2.28
1994-01-01,1.65,2.37,2.4
1994-01-02,1.57,2.05,2.09
1994-01-03,1.7,2.18,2.17
1994-01-04,1.46,1.95,2.07
1994-01-05,1.34,1.56,1.92
1994-01-06,1.61,2.07,2.24
1994-01-07,1.62,2.2,2.51
1994-01-08,1.09,2.11,2.14
1994-01-09,0.88,1.05,1.31
1994-01-10,1.37,1.71,2.06
1994-01-11,0.7,1.86,1.94
1994-01-12,0.41,0.97,1.11
1994-01-13,0.53,1.19,1.32
1994-01-14,0.3,1.05,1.23
1994-01-15,0.31,1.38,1.46
1994-01-16,0.42,1.78,1.69
1994-01-17,0.4,2.02,1.97
1994-01-18,0.21,1.84,1.9
1994-01-19,0.79,1.79,2.04
1994-01-20,0.97,1.98,2.24
1994-01-21,0.55,1.83,1.9
1994-01-22,0.19,1.43,1.53
1994-01-23,0.15,1.47,1.7
1994-01-24,0.06,1.54,1.72
1994-01-25,-0.23,0.97,1.17
1994-01-26,-0.22,1.15,1.33
1994-01-27,-0.52,0.69,0.97
1994-01-28,-0.82,0.03,0.5
1994-01-29,-0.24,1.08,1.31
1994-01-30,0.83,1.81,2.09
1994-01-31,0.59,1.86,2.02
1994-02-01,0.01,1.57,1.62
1994-02-02,-0.2,1.4,1.66
1994-02-03,-0.38,1.31,1.62
1994-02-04,-0.43,1.46,1.72
1994-02-05,-0.33,1.65,1.76
1994-02-06,-0.42,1.55,1.66
1994-02-07,-0.39,1.52,1.66
1994-02-08,-0.47,1.48,1.63
1994-02-09,-0.6,1.38,1.54
1994-02-10,-0.87,1.1,1.29
1994-02-11,-1.05,0.98,1.18
1994-02-12,-1.18,0.68,0.87
1994-02-13,-1.11,0.68,0.95
1994-02-14,-1.09,0.89,1.21
1994-02-15,-0.89,1.39,1.85
1994-02-16,-1.01,1.15,1.45
1994-02-17,-1.06,1.01,1.34
1994-02-18,-0.92,1.16,1.5
1994-02-19,-0.78,1.25,1.51
1994-02-20,-0.83,1.22,1.4
1994-02-21,-0.87,1.14,1.19
1994-02-22,-0.8,1.07,1.18
1994-02-23,-0.85,0.96,0.97
1994-02-24,-1.05,0.61,0.39
1994-02-25,-1.13,-0.07,-0.34
1994-02-26,-0.73,0.72,0.62
1994-02-27,-0.67,0.86,0.87
1994-02-28,-0.86,0.66,0.35
1994-03-01,-1.13,0.19,-0.16
1994-03-02,-1.44,-0.46,-0.66
1994-03-03,-1.62,-0.85,-0.87
1994-03-04,-1.61,-1,-1.02
1994-03-05,-1.19,-0.58,-0.31
1994-03-06,-0.99,0.1,0.54
1994-03-07,-1.31,0.06,-0.01
1994-03-08,-1.44,-0.24,-0.32
1994-03-09,-1.13,0.27,0.36
1994-03-10,-1.05,0.53,0.58
1994-03-11,-1.13,0.37,0.34
1994-03-12,-1.17,0.23,0.24
1994-03-13,-1.54,-0.88,-0.89
1994-03-14,-1.53,-1.13,-0.96
1994-03-15,-1.26,-0.81,-0.57
1994-03-16,-1.12,-0.3,0.06
1994-03-17,-1.01,0.19,0.57
1994-03-18,-0.89,0.54,0.97
1994-03-19,-0.82,0.76,1.17
1994-03-20,-0.91,0.73,0.98
1994-03-21,-1.09,0.5,0.54
1994-03-22,-1.29,0,-0.07
1994-03-23,-1.28,-0.37,-0.28
1994-03-24,-1.16,-0.33,-0.13
1994-03-25,-1.08,-0.04,0.21
1994-03-26,-1.07,0.05,0.33
1994-03-27,-1.1,-0.05,0.21
1994-03-28,-1.14,-0.36,-0.17
1994-03-29,-1.08,-0.32,-0.08
1994-03-30,-1.02,-0.46,-0.26
1994-03-31,-0.95,-0.45,-0.2
1994-04-01,-0.91,-0.11,0.16
1994-04-02,-0.93,-0.28,-0.15
1994-04-03,-0.97,-0.67,-0.8
1994-04-04,-0.9,-0.6,-0.6
1994-04-05,-0.8,0.03,0.19
1994-04-06,-0.85,-0.03,0.06
1994-04-07,-0.93,-0.19,-0.05
1994-04-08,-0.94,-0.18,0.08
1994-04-09,-0.96,-0.11,0.14
1994-04-10,-1.09,-0.44,-0.63
1994-04-11,-0.98,-0.52,-0.58
1994-04-12,-0.95,-0.29,-0.22
1994-04-13,-0.94,-0.47,-0.65
1994-04-14,-0.74,-0.73,-0.92
1994-04-15,-0.72,-0.48,-0.47
1994-04-16,-0.76,-0.23,-0.12
1994-04-17,-0.74,-0.38,-0.35
1994-04-18,-0.73,-0.2,-0.04
1994-04-19,-0.73,0.04,0.21
1994-04-20,-0.72,0.06,0.16
1994-04-21,-0.72,0.12,0.2
1994-04-22,-0.74,0.23,0.36
1994-04-23,-0.74,0.21,0.28
1994-04-24,-0.73,0.07,0.12
1994-04-25,-0.66,-0.09,-0.08
1994-04-26,-0.4,-0.23,-0.22
1994-04-27,-0.05,-0.33,-0.32
1994-04-28,-0.26,0.06,0.26
1994-04-29,-0.4,0.38,0.62
1994-04-30,0,0.16,0.13
1994-05-01,0.08,0.03,-0.11
1994-05-02,0.02,-0.01,-0.13
1994-05-03,-0.09,0.04,0.01
1994-05-04,-0.02,-0.06,-0.07
1994-05-05,0.1,-0.19,-0.22
1994-05-06,0.17,-0.18,-0.25
1994-05-07,-0.1,-0.01,0.07
1994-05-08,-0.13,-0.04,0.05
1994-05-09,0.07,-0.1,-0.1
1994-05-10,-0.35,0.25,0.38
1994-05-11,-0.48,0.49,0.63
1994-05-12,-0.39,0.43,0.46
1994-05-13,-0.26,0.32,0.27
1994-05-14,-0.31,0.3,0.33
1994-05-15,-0.38,0.35,0.5
1994-05-16,-0.3,0.32,0.37
1994-05-17,-0.1,0.27,0.16
1994-05-18,0.25,0.2,-0.02
1994-05-19,1.1,0.17,-0.18
1994-05-20,1.35,0.21,-0.09
1994-05-21,0.62,0.4,0.12
1994-05-22,0.46,0.14,0.03
1994-05-23,0.56,0.13,0.07
1994-05-24,0.5,0.11,0.09
1994-05-25,0.61,0.09,0.07
1994-05-26,0.53,0.02,0.06
1994-05-27,0.35,-0.06,0.1
1994-05-28,0.46,-0.11,0.07
1994-05-29,0.8,-0.16,-0.08
1994-05-30,1.14,-0.21,-0.19
1994-05-31,1.27,-0.23,-0.22
1994-06-01,1.11,-0.22,-0.16
1994-06-02,1.32,-0.22,-0.21
1994-06-03,1.65,-0.11,-0.26
1994-06-04,1.98,0.05,-0.25
1994-06-05,2.45,0.21,-0.23
1994-06-06,2.1,0.13,-0.27
1994-06-07,1.22,0.09,-0.26
1994-06-08,0.51,-0.08,-0.15
1994-06-09,0.72,-0.08,-0.14
1994-06-10,1.49,0.09,-0.15
1994-06-11,1.84,0.17,-0.15
1994-06-12,2.2,0.23,-0.14
1994-06-13,2.14,0.22,-0.14
1994-06-14,1.62,0.18,-0.08
1994-06-15,0.87,0.18,0.11
1994-06-16,0.91,0.17,0.12
1994-06-17,1.33,0.16,0
1994-06-18,1.73,0.19,-0.07
1994-06-19,2,0.21,-0.12
1994-06-20,2.32,0.24,-0.16
1994-06-21,2.65,0.27,-0.19
1994-06-22,2.25,0.24,-0.17
1994-06-23,1.02,0.19,0.06
1994-06-24,0.91,0.17,0.14
1994-06-25,1.55,0.18,0.02
1994-06-26,2.6,0.34,-0.08
1994-06-27,1.9,0.35,-0.05
1994-06-28,1.25,0.29,0.11
1994-06-29,1.4,0.28,0.08
1994-06-30,0.71,0.27,0.32
1994-07-01,0.77,0.25,0.32
1994-07-02,1.14,0.16,0.13
1994-07-03,1.61,0.16,0
1994-07-04,2.03,0.19,-0.05
1994-07-05,3.04,0.33,-0.12
1994-07-06,3.14,0.42,-0.15
1994-07-07,2.2,0.32,-0.08
1994-07-08,2.75,0.36,-0.14
1994-07-09,3.08,0.39,-0.18
1994-07-10,2.87,0.36,-0.18
1994-07-11,1.68,0.22,0.01
1994-07-12,1.28,0.15,0.12
1994-07-13,1.55,0.11,0.02
1994-07-14,1.68,0.1,-0.09
1994-07-15,2.07,0.06,-0.18
1994-07-16,2.64,0.17,-0.24
1994-07-17,2.35,0.13,-0.26
1994-07-18,3.14,0.21,-0.3
1994-07-19,3.21,0.28,-0.33
1994-07-20,2.87,0.23,-0.32
1994-07-21,2.69,0.18,-0.21
1994-07-22,3.15,0.27,-0.16
1994-07-23,2.45,0.22,-0.05
1994-07-24,2.58,0.21,0.05
1994-07-25,3.52,0.41,0.12
1994-07-26,4.2,0.72,0.17
1994-07-27,4.04,0.82,0.16
1994-07-28,3.37,0.68,0.16
1994-07-29,3.85,0.61,0.13
1994-07-30,3.59,0.54,0.11
1994-07-31,5.52,0.67,0.08
1994-08-01,5.78,0.93,0.02
1994-08-02,5.17,0.86,-0.02
1994-08-03,5.98,0.91,-0.05
1994-08-04,6.6,1.18,-0.11
1994-08-05,5.62,1.04,-0.09
1994-08-06,4.04,0.72,0.01
1994-08-07,4.57,0.57,0.01
1994-08-08,5.79,0.83,-0.1
1994-08-09,5.97,0.98,-0.14
1994-08-10,4.5,0.77,-0.09
1994-08-11,4.18,0.58,-0.01
1994-08-12,4.96,0.66,-0.01
1994-08-13,6.15,0.94,-0.02
1994-08-14,5.79,1.2,0.01
1994-08-15,3.74,0.71,0.11
1994-08-16,3.35,0.37,0.22
1994-08-17,6.21,0.8,0.46
1994-08-18,7.97,1.68,0.66
1994-08-19,8.03,1.74,0.4
1994-08-20,8.92,2.02,0.37
1994-08-21,7.8,1.85,0.23
1994-08-22,4.97,1.08,0.23
1994-08-23,6.11,0.97,0.25
1994-08-24,8.93,1.63,0.25
1994-08-25,9.11,1.93,0.21
1994-08-26,6.71,1.64,0.14
1994-08-27,5.28,1.08,0.19
1994-08-28,5.38,0.89,0.19
1994-08-29,5.75,0.91,0.18
1994-08-30,4.65,0.67,0.2
1994-08-31,5.24,0.53,0.22
1994-09-01,8.36,1.07,0.56
1994-09-02,10.91,2.11,1.03
1994-09-03,11.3,2.26,0.66
1994-09-04,12.23,2.41,0.63
1994-09-05,11.74,2.19,0.27
1994-09-06,11.66,2.04,0.07
1994-09-07,5.86,1.32,-0.1
1994-09-08,3.65,0.3,0.07
1994-09-09,4.01,0.26,0.04
1994-09-10,5.22,0.46,0.01
1994-09-11,6.35,0.81,0.1
1994-09-12,6.1,0.93,0.07
1994-09-13,6.66,1.01,0.06
1994-09-14,8.25,1.34,0.15
1994-09-15,10.4,1.88,0.36
1994-09-16,11.63,2.27,0.44
1994-09-17,10.89,2.24,0.28
1994-09-18,6.29,1.36,0.13
1994-09-19,7.86,1.29,0.22
1994-09-20,9.12,1.54,0.29
1994-09-21,10.07,1.86,0.41
1994-09-22,10.83,2.18,0.54
1994-09-23,11.58,2.46,0.64
1994-09-24,10.31,2.26,0.38
1994-09-25,10.13,2.14,0.29
1994-09-26,9.72,2.05,0.2
1994-09-27,8.4,1.96,0.17
1994-09-28,7.18,1.91,0.15
1994-09-29,5.41,1.88,0.11
1994-09-30,3.31,1.37,0.15
1994-10-01,2.02,0.38,0.33
1994-10-02,1.8,0.15,0.4
1994-10-03,2.58,0.23,0.33
1994-10-04,4.83,0.6,0.45
1994-10-05,7.55,1.75,0.79
1994-10-06,8.39,2.25,0.52
1994-10-07,8.08,2.03,0.23
1994-10-08,9.27,2.13,0.39
1994-10-09,9.62,2.18,0.48
1994-10-10,9.57,2.17,0.57
1994-10-11,9.26,2.06,0.55
1994-10-12,10.55,2.8,1.48
1994-10-13,11.49,4.39,3.08
1994-10-14,11.15,3.36,1.77
1994-10-15,10.44,2.64,1.41
1994-10-16,10.67,5.16,4.16
1994-10-17,11.07,10.96,9.52
1994-10-18,10.21,8.18,6.83
1994-10-19,9.5,5.68,5.03
1994-10-20,9.27,4.35,3.66
1994-10-21,8.54,3.2,2.43
1994-10-22,7.78,2.35,1.64
1994-10-23,7.5,2.44,1.82
1994-10-24,7.23,2.19,1.5
1994-10-25,7.22,2.52,1.74
1994-10-26,7.47,3.51,2.58
1994-10-27,7.71,4.08,3.09
1994-10-28,7.96,5.02,4.04
1994-10-29,8.35,5.74,4.99
1994-10-30,8.36,5.04,4.12
1994-10-31,8.08,3.07,2.33
1994-11-01,8.57,4.7,4.1
1994-11-02,8.52,5.09,3.93
1994-11-03,7.78,3.87,2.58
1994-11-04,7.63,3.57,2.69
1994-11-05,8.38,6.37,5.9
1994-11-06,8,4.65,3.65
1994-11-07,8.26,5.35,4.93
1994-11-08,7.26,2.35,1.43
1994-11-09,7.97,3.3,3.09
1994-11-10,8.46,7.96,7.73
1994-11-11,8.05,7.7,7.53
1994-11-12,8.06,7.55,7.4
1994-11-13,7.92,7.81,7.62
1994-11-14,7.36,7.57,7.23
1994-11-15,6.84,6.43,5.94
1994-11-16,6.6,3.84,3.58
1994-11-17,7.19,5.23,5.37
1994-11-18,7.52,6.91,6.93
1994-11-19,6.96,6.75,6.81
1994-11-20,6.7,5.65,5.41
1994-11-21,7.12,5.86,5.86
1994-11-22,6.86,6.54,6.41
1994-11-23,6.25,4.75,4.43
1994-11-24,6.08,3.83,3.64
1994-11-25,6.29,4.37,4.66
1994-11-26,6.37,5.44,5.58
1994-11-27,6.18,5.45,5.43
1994-11-28,6.02,5.57,5.49
1994-11-29,5.73,5.45,5.29
1994-11-30,5.39,3.85,3.8
1994-12-01,5.44,4.03,4.2
1994-12-02,5.47,4.78,4.99
1994-12-03,5.37,5.14,5.13
1994-12-04,5.3,5.22,5.14
1994-12-05,5.19,5.08,4.96
1994-12-06,5.11,4.76,4.6
1994-12-07,4.85,4.09,3.95
1994-12-08,4.74,4.09,4.01
1994-12-09,4.77,4.29,4.18
1994-12-10,4.83,4.74,4.62
1994-12-11,4.52,4.54,4.48
1994-12-12,4.41,4.4,4.31
1994-12-13,4.24,3.9,3.81
1994-12-14,4.31,4.05,4.14
1994-12-15,4.12,4.21,4.21
